Lat,Long
38.7134057,-90.25935886
38.76424996,-90.20364011
38.69928385,-90.32866581
38.69928385,-90.32866581
38.47812337,-90.31229707
38.57426348,-90.31599874
38.57426348,-90.31599874
38.71893572,-90.3179329
38.43691049,-90.33499272
38.7113279,-90.28950843
38.79326974,-90.27129482
38.47771109,-90.304406
38.47771109,-90.304406
38.71109444,-90.2703272
38.82690414,-90.34714441
38.79419863,-90.21994385
38.48616814,-90.35196581
38.78588488,-90.1901526
38.78588488,-90.1901526
38.68156492,-90.31524328
38.54931568,-90.30614892
38.77541848,-90.26670058
38.52096352,-90.2812765
38.5483941,-90.32920236
38.7589562,-90.18984759
38.7589562,-90.18984759
38.7271187,-90.2701288
38.7271187,-90.2701288
38.7452607,-90.252213
38.73189857,-90.25856635
38.50525289,-90.37298319
38.78907188,-90.27618206
38.78907188,-90.27618206
38.77798182,-90.28351372
38.82184533,-90.34483533
38.75621284,-90.1920889
38.7998288,-90.24490098
38.78675268,-90.23896025
38.78675268,-90.23896025
38.46593075,-90.34577819
38.46593075,-90.34577819
38.73224389,-90.25791227
38.7020213,-90.3284164
38.78608815,-90.20749783
38.77312779,-90.25563669
38.77312779,-90.25563669
38.72447411,-90.26652545
38.52773305,-90.47616718
38.73472907,-90.24085854
38.73472907,-90.24085854
38.73472907,-90.24085854
38.73472907,-90.24085854
38.73472907,-90.24085854
38.77246708,-90.27981937
38.77246708,-90.27981937
38.77246708,-90.27981937
38.71206996,-90.25976024
38.78373677,-90.20331324
38.50342356,-90.31763655
38.53963197,-90.31199792
38.75145216,-90.25604854
38.78071654,-90.2073413
38.78071654,-90.2073413
38.77484179,-90.26072753
38.57058993,-90.63014325
38.57058993,-90.63014325
38.73988146,-90.33133771
38.82412491,-90.32528382
38.70969048,-90.2729833
38.78605132,-90.23177682
38.78605132,-90.23177682
38.77340243,-90.26916666
38.69282344,-90.33245251
38.71549606,-90.2851163
38.52306796,-90.31720773
38.51470561,-90.46947605
38.83286741,-90.30517881
38.75433048,-90.25147193
38.85117032,-90.30187817
38.51256067,-90.33429137
38.75549183,-90.45873491
38.7223825,-90.26061996
38.7223825,-90.26061996
38.53075855,-90.28311012
38.71580158,-90.25924043
38.78621515,-90.23986976
38.74889701,-90.20766455
38.78168942,-90.25797496
38.82563142,-90.21170234
38.72925074,-90.27342138
38.72925074,-90.27342138
38.8268093,-90.34089439
38.81883265,-90.27924232
38.81883265,-90.27924232
38.7521554,-90.2551219
38.51768735,-90.28161693
38.49147148,-90.38066084
38.6915571,-90.3933278
38.83026484,-90.320691
38.79976734,-90.23471699
38.79976734,-90.23471699
38.79976734,-90.23471699
38.73497222,-90.318743
38.79634249,-90.23106808
38.57262783,-90.53180017
38.72159112,-90.25259549
38.6989057,-90.3266204
38.6989057,-90.3266204
38.77820166,-90.280297
38.70236799,-90.26590111
38.7500745,-90.27136871
38.72186855,-90.25574519
38.77114788,-90.20081126
38.5351227,-90.2831169
38.51300304,-90.371375
38.51300304,-90.371375
38.76993588,-90.26236174
38.78802212,-90.20376362
38.50131906,-90.32664648
38.50131906,-90.32664648
38.76184449,-90.18778061
38.76640169,-90.19484261
38.71372669,-90.28419066
38.74683541,-90.26073557
38.71818196,-90.25447735
38.5841842,-90.4746687
38.77277844,-90.22072673
38.77277844,-90.22072673
38.50733445,-90.38008577
38.57256062,-90.5321943
38.5243529,-90.36712457
38.71534325,-90.28639141
38.83422892,-90.32692425
38.81878174,-90.32985443
38.81878174,-90.32985443
38.7551049,-90.2027231
38.7743761,-90.21868824
38.79254999,-90.26955073
38.83941875,-90.31737418
38.7513091,-90.24592737
38.77363915,-90.26058138
38.80765651,-90.23442892
38.51848694,-90.28097139
38.51848694,-90.28097139
38.48339911,-90.34964151
38.82980648,-90.32420892
38.56637185,-90.54581428
38.56637185,-90.54581428
38.71546962,-90.28642148
38.71546962,-90.28642148
38.69758814,-90.40102756
38.81619826,-90.28155788
38.77626883,-90.21676206
38.72087832,-90.26701296
38.78246642,-90.26364248
38.52709456,-90.27743262
38.52709456,-90.27743262
38.5107054,-90.37572428
38.74407146,-90.32720632
38.42742535,-90.32421082
38.73415573,-90.2696493
38.51708831,-90.47243829
38.51708831,-90.47243829
38.51708831,-90.47243829
38.78850743,-90.21074678
38.78326791,-90.20862997
38.81412982,-90.28148545
38.59433988,-90.49325943
38.54865853,-90.31934019
38.54865853,-90.31934019
38.76664294,-90.25637276
38.76664294,-90.25637276
38.52773305,-90.47616718
38.52773305,-90.47616718
38.52773305,-90.47616718
38.52773305,-90.47616718
38.75912997,-90.24957382
38.75912997,-90.24957382
38.49944201,-90.33135258
38.82451554,-90.34841383
38.78722115,-90.21205553
38.51838845,-90.44757296
38.51838845,-90.44757296
38.76285008,-90.18685298
38.76285008,-90.18685298
38.81985661,-90.26744498
38.81985661,-90.26744498
38.7266657,-90.2434506
38.71361165,-90.28696696
38.7805769,-90.2073771
38.7805769,-90.2073771
38.77158322,-90.25545562
38.78056389,-90.20737723
38.72639924,-90.27240705
38.77802381,-90.25752716
38.4947943,-90.2963576
38.81642967,-90.31327166
38.70130057,-90.4059974
38.79211581,-90.27270982
38.76326276,-90.18689479
38.75189984,-90.20150812
38.54853862,-90.2932312
38.83089402,-90.32919767
38.83089402,-90.32919767
38.83089402,-90.32919767
38.77497869,-90.26510469
38.77497869,-90.26510469
38.70180138,-90.39192523
38.70180138,-90.39192523
38.84402209,-90.31152455
38.7052643,-90.40044402
38.7052643,-90.40044402
38.77211775,-90.26762857
38.7270637,-90.26120332
38.75019052,-90.27137206
38.5119496,-90.2946556
38.71984283,-90.31548804
38.75263091,-90.24201917
38.75263091,-90.24201917
38.82762239,-90.21586277
38.82762239,-90.21586277
38.80586303,-90.23003984
38.52845687,-90.27868229
38.70836733,-90.262963
38.70836733,-90.262963
38.59858667,-90.49953535
38.59858667,-90.49953535
38.71266014,-90.29198561
38.71906985,-90.25379785
38.73953937,-90.2548037
38.73953937,-90.2548037
38.52360058,-90.27757817
38.51256067,-90.33429137
38.71266078,-90.26996888
38.7148811,-90.2603845
38.7148811,-90.2603845
38.68021801,-90.40547172
38.68021801,-90.40547172
38.68021801,-90.40547172
38.68021801,-90.40547172
38.75180053,-90.21032888
38.56524427,-90.3196646
38.56524427,-90.3196646
38.76297038,-90.24892385
38.56524427,-90.3196646
38.56524427,-90.3196646
38.75869224,-90.24633847
38.75869224,-90.24633847
38.64593366,-90.33903303
38.71310412,-90.2871207
38.55323656,-90.47695169
38.75088864,-90.2552593
38.74880405,-90.26989546
38.7599717,-90.2568425
38.76550864,-90.20204065
38.67793098,-90.4444753
38.53940893,-90.47020048
38.71767179,-90.27920227
38.77024404,-90.20170484
38.50259279,-90.31800643
38.6846799,-90.37427774
38.79146509,-90.21820993
38.78277602,-90.20710332
38.78277602,-90.20710332
38.6289053,-90.33775226
38.6289053,-90.33775226
38.6289053,-90.33775226
38.6289053,-90.33775226
38.6289053,-90.33775226
38.71359103,-90.2848907
38.778896,-90.2699821
38.50058612,-90.34847273
38.75566818,-90.25201018
38.5698519,-90.3365458
38.84627632,-90.31664453
38.71429488,-90.32287716
38.52976581,-90.29071008
38.81414958,-90.23315955
38.7559413,-90.2424445
38.70303923,-90.40685826
38.70303923,-90.40685826
38.73061175,-90.27650086
38.6988163,-90.40049676
38.7915294,-90.21514521
38.48597097,-90.35266495
38.48597097,-90.35266495
38.71546962,-90.28642148
38.74761382,-90.25589988
38.56683834,-90.47796033
38.56683834,-90.47796033
38.56683834,-90.47796033
38.56683834,-90.47796033
38.51052978,-90.3375471
38.53082929,-90.44356798
38.53082929,-90.44356798
38.79286078,-90.207639
38.50606609,-90.49909584
38.51912323,-90.35293774
38.52427701,-90.3340137
38.77211775,-90.26762857
38.77211775,-90.26762857
38.79322401,-90.26985424
38.75676675,-90.20743168
38.77388872,-90.21557558
38.6062156,-90.4554424
38.74116173,-90.33470643
38.53141878,-90.28144718
38.77709539,-90.21020905
38.7907389,-90.2459988
38.75671498,-90.24418067
38.46941224,-90.30818018
38.76866206,-90.25386424
38.48860966,-90.35222918
38.6971317,-90.33385979
38.68623242,-90.37972033
38.68623242,-90.37972033
38.59151397,-90.49866026
38.59151397,-90.49866026
38.7101023,-90.3984133
38.71444753,-90.28347024
38.8256454,-90.34863608
38.8256454,-90.34863608
38.71984283,-90.31548804
38.71984283,-90.31548804
38.71984283,-90.31548804
38.71984283,-90.31548804
38.75451893,-90.2108805
38.77490878,-90.21683627
38.73160394,-90.258997
38.74709283,-90.27472612
38.76800962,-90.25486389
38.70688028,-90.26484166
38.79181073,-90.24511463
38.75510465,-90.24470497
38.4815996,-90.38937078
38.7004912,-90.40726979
38.7851108,-90.2205825
38.53307931,-90.30770776
38.58580654,-90.49383048
38.8244306,-90.34055547
38.82799153,-90.30726011
38.74923926,-90.2542084
38.7004912,-90.40726979
38.7698853,-90.2801849
38.73224389,-90.25791227
38.73201091,-90.24979933
38.72342489,-90.265692
38.79610804,-90.23255118
38.52773305,-90.47616718
38.74601712,-90.27400545
38.77782176,-90.26876173
38.81289933,-90.29807281
38.47765635,-90.38973116
38.50733445,-90.38008577
38.50733445,-90.38008577
38.72350618,-90.26277454
38.72350618,-90.26277454
38.75260381,-90.19816536
38.7864274,-90.2346981
38.8271181,-90.30998167
38.46958746,-90.30713426
38.72272392,-90.25575652
38.53115088,-90.44642645
38.77273621,-90.21574172
38.77273621,-90.21574172
38.51664824,-90.47159875
38.74212072,-90.25263468
38.7091994,-90.2718845
38.56955957,-90.33664325
38.80880889,-90.23937658
38.782084,-90.2046822
38.782084,-90.2046822
38.74205004,-90.25362452
38.75576151,-90.20419159
38.75576151,-90.20419159
38.72108231,-90.26432435
38.68249561,-90.40489705
38.68249561,-90.40489705
38.50274267,-90.29813979
38.82595392,-90.31326806
38.82595392,-90.31326806
38.58612126,-90.49328381
38.58612126,-90.49328381
38.76828593,-90.25783063
38.71909314,-90.31962343
38.75778569,-90.20289402
38.81280388,-90.29529175
38.53085636,-90.27742999
38.82770396,-90.32703395
38.82770396,-90.32703395
38.7929215,-90.2148836
38.7857157,-90.20789271
38.82144222,-90.33568171
38.53123583,-90.28506462
38.79610804,-90.23255118
38.68529636,-90.42326482
38.55611946,-90.34186745
38.55548716,-90.29288083
38.47124588,-90.30807818
38.77652071,-90.24069488
38.73224389,-90.25791227
38.73981303,-90.25273401
38.71861138,-90.31949255
38.55818271,-90.29300554
38.53564652,-90.27277946
38.76550864,-90.20204065
38.59533122,-90.63752194
38.523444,-90.36179827
38.523444,-90.36179827
38.75549183,-90.45873491
38.76735452,-90.25590913
38.71546962,-90.28642148
38.85171334,-90.32163882
38.85171334,-90.32163882
38.85171334,-90.32163882
38.85171334,-90.32163882
38.7191576,-90.3193054
38.79317968,-90.22171003
38.78792164,-90.25772738
38.78792164,-90.25772738
38.73143668,-90.26196109
38.53745662,-90.49480392
38.53745662,-90.49480392
38.53745662,-90.49480392
38.55282594,-90.32875367
38.50733445,-90.38008577
38.7339583,-90.2511525
38.50294601,-90.31868653
38.50294601,-90.31868653
38.71378253,-90.25635691
38.50950987,-90.33210887
38.53559755,-90.27266118
38.53559755,-90.27266118
38.77626624,-90.23542845
38.70462997,-90.39434878
38.50254398,-90.44760759
38.77335411,-90.27253304
38.73061175,-90.27650086
38.68642496,-90.31338844
38.76369892,-90.19216304
38.76369892,-90.19216304
38.52773305,-90.47616718
38.75427353,-90.25985576
38.69980226,-90.3348365
38.69980226,-90.3348365
38.7159094,-90.2853102
38.6815894,-90.40738089
38.6815894,-90.40738089
38.70957525,-90.27268403
38.57199971,-90.3098337
38.56824066,-90.47463859
38.79230304,-90.27138584
38.78342647,-90.2344081
38.4879329,-90.31684168
38.77800554,-90.24871592
38.53461446,-90.28102279
38.5062879,-90.384915
38.5062879,-90.384915
38.5062879,-90.384915
38.73226433,-90.24257578
38.73226433,-90.24257578
38.69928385,-90.32866581
38.50413002,-90.30738376
38.54373361,-90.49623221
38.52781659,-90.28367084
38.52781659,-90.28367084
38.52781659,-90.28367084
38.79182233,-90.28023437
38.82574897,-90.26290973
38.55912972,-90.49658877
38.55912972,-90.49658877
38.69890926,-90.32660811
38.69890926,-90.32660811
38.79510295,-90.22893155
38.75344904,-90.2640481
38.7195347,-90.3226892
38.75671498,-90.24418067
38.76197322,-90.19114639
38.49716129,-90.32434416
38.71903531,-90.29751047
38.82879991,-90.32112184
38.71494121,-90.32108506
38.72595359,-90.2631827
38.7088676,-90.3995422
38.70279666,-90.32934293
38.79219498,-90.22976664
38.69366494,-90.40041543
38.76036711,-90.46072671
38.55818271,-90.29300554
38.531717,-90.3708216
38.7044654,-90.26713588
38.7140955,-90.2857454
38.76147721,-90.18931785
38.7628929,-90.19264018
38.50733445,-90.38008577
38.50733445,-90.38008577
38.50733445,-90.38008577
38.8134671,-90.3056179
38.83557391,-90.30179393
38.73065832,-90.26200925
38.54976164,-90.34105702
38.52749829,-90.27603092
38.77273621,-90.21574172
38.82458808,-90.32062846
38.51594575,-90.32142904
38.51594575,-90.32142904
38.71909314,-90.31962343
38.71909314,-90.31962343
38.71909314,-90.31962343
38.71909314,-90.31962343
38.79715433,-90.22844089
38.54116802,-90.31612155
38.53895931,-90.2735535
38.73968928,-90.25167541
38.53028586,-90.27321319
38.53028586,-90.27321319
38.70137443,-90.3271039
38.751331,-90.257257
38.53611916,-90.35341183
38.47394649,-90.66073113
38.59521927,-90.60221732
38.51072896,-90.46770583
38.76949232,-90.19715049
38.74650007,-90.26326167
38.49210295,-90.36961867
38.47105188,-90.3083518
38.7517462,-90.2018532
38.78239894,-90.20442799
38.78239894,-90.20442799
38.70623005,-90.30497559
38.78409184,-90.2716914
38.69251727,-90.33353148
38.69251727,-90.33353148
38.70908621,-90.26379776
38.7550711,-90.21349363
38.7550711,-90.21349363
38.7550711,-90.21349363
38.7550711,-90.21349363
38.76285008,-90.18685298
38.71923853,-90.31820026
38.80371821,-90.23409021
38.78273621,-90.2043799
38.78273621,-90.2043799
38.78273621,-90.2043799
38.78273621,-90.2043799
38.78273621,-90.2043799
38.8281035,-90.218824
38.8281035,-90.218824
38.81134878,-90.23271797
38.7996485,-90.2136877
38.553667,-90.5878237
38.72528882,-90.26940129
38.72528882,-90.26940129
38.546953,-90.63035764
38.546953,-90.63035764
38.7834284,-90.2344154
38.7834284,-90.2344154
38.52635892,-90.36420663
38.72171426,-90.24997632
38.71930099,-90.31754742
38.77365025,-90.27497737
38.7936633,-90.2867012
38.7194559,-90.3175832
38.71094674,-90.26654339
38.71094674,-90.26654339
38.68340861,-90.4055181
38.71984283,-90.31548804
38.70824544,-90.39078775
38.72673946,-90.24343623
38.72673946,-90.24343623
38.71993599,-90.27804697
38.77484179,-90.26072753
38.71767179,-90.27920227
38.73619842,-90.25224142
38.50733445,-90.38008577
38.76690408,-90.25949207
38.73312333,-90.25580569
38.73312333,-90.25580569
38.70314584,-90.40603989
38.73537011,-90.24517555
38.4468674,-90.30149792
38.82579505,-90.32527623
38.82579505,-90.32527623
38.71984283,-90.31548804
38.71515067,-90.28525271
38.76550864,-90.20204065
38.76550864,-90.20204065
38.61082816,-90.66025586
38.55828523,-90.29509349
38.72887057,-90.2410885
38.72887057,-90.2410885
38.72887057,-90.2410885
38.5243529,-90.36712457
38.5243529,-90.36712457
38.62245586,-90.61942656
38.72538341,-90.24740796
38.80313056,-90.25250809
38.80313056,-90.25250809
38.55380539,-90.48474335
38.55380539,-90.48474335
38.48447584,-90.35857041
38.77234797,-90.25977522
38.7515289,-90.26451312
38.51836912,-90.28101435
38.70731803,-90.2632052
38.785977,-90.2639861
38.56509571,-90.33641815
38.56509571,-90.33641815
38.74876692,-90.25434545
38.79423708,-90.2624065
38.53923512,-90.36215308
38.78685887,-90.20660708
38.78685887,-90.20660708
38.78685887,-90.20660708
38.78685887,-90.20660708
38.71919429,-90.2780681
38.71344367,-90.26969563
38.5273683,-90.36234942
38.5273683,-90.36234942
38.79878323,-90.21234433
38.79878323,-90.21234433
38.5132911,-90.4753587
38.8000901,-90.2092314
38.75104079,-90.27158698
38.74316217,-90.26618543
38.72654801,-90.2589568
38.55748188,-90.31304144
38.55748188,-90.31304144
38.79386243,-90.21944036
38.53085636,-90.27742999
38.5241417,-90.6309739
38.77534483,-90.21760713
38.50951809,-90.3029142
38.71889394,-90.32268596
38.71889394,-90.32268596
38.48215451,-90.2928592
38.72448978,-90.2642459
38.72448978,-90.2642459
38.68083305,-90.40563972
38.76081138,-90.18753173
38.68111748,-90.40613044
38.55539362,-90.49527953
38.72367462,-90.24028199
38.56279791,-90.50529751
38.72749969,-90.25790352
38.69233877,-90.48367488
38.75828594,-90.18974397
38.68774181,-90.45732342
38.68774181,-90.45732342
38.50052646,-90.32650337
38.50052646,-90.32650337
38.77367319,-90.20861376
38.69980226,-90.3348365
38.77561859,-90.20984364
38.77561859,-90.20984364
38.53130448,-90.26428226
38.77365025,-90.27497737
38.77365025,-90.27497737
38.70948669,-90.29252705
38.51334011,-90.3396605
38.73302552,-90.26348867
38.52082934,-90.29681938
38.755881,-90.2490048
38.8172267,-90.30655624
38.70158192,-90.33653168
38.55539362,-90.49527953
38.790886,-90.1918255
38.78097178,-90.27806399
38.71094674,-90.26654339
38.79318124,-90.25035884
38.8200898,-90.34183201
38.8200898,-90.34183201
38.74309121,-90.27408458
38.71325502,-90.2848963
38.73422949,-90.25840798
38.77425386,-90.26073936
38.77425386,-90.26073936
38.72648814,-90.24060219
38.81760114,-90.27996805
38.73160394,-90.258997
38.74775614,-90.27642857
38.75154558,-90.2651254
38.79188984,-90.22593208
38.7946161,-90.28477741
38.77690887,-90.18304518
38.71984283,-90.31548804
38.81799978,-90.26608636
38.7817265,-90.2045572
38.68386986,-90.40956749
38.7976484,-90.235263
38.7976484,-90.235263
38.78522949,-90.21182082
38.71782575,-90.25647746
38.69979512,-90.33056465
38.7088711,-90.39953421
38.75451893,-90.2108805
38.7812571,-90.25871332
38.72517574,-90.24676964
38.77626624,-90.23542845
38.77626624,-90.23542845
38.77626624,-90.23542845
38.71940514,-90.31763378
38.71940514,-90.31763378
38.71940514,-90.31763378
38.71940514,-90.31763378
38.71207691,-90.28925916
38.71767179,-90.27920227
38.71767179,-90.27920227
38.50733445,-90.38008577
38.7715095,-90.24853549
38.77885007,-90.27959102
38.77885007,-90.27959102
38.8256454,-90.34863608
38.5510807,-90.509757
38.77463044,-90.25562564
38.4762692,-90.3857612
38.70427444,-90.26595841
38.70427444,-90.26595841
38.70427444,-90.26595841
38.70427444,-90.26595841
38.70427444,-90.26595841
38.85032481,-90.28103723
38.73948179,-90.25272639
38.73948179,-90.25272639
38.74410315,-90.26286265
38.71323062,-90.28469705
38.5729965,-90.3192974
38.746006,-90.237224
38.746006,-90.237224
38.75352912,-90.20735303
38.82631688,-90.32229803
38.82631688,-90.32229803
38.77913425,-90.20586355
38.55131026,-90.33567901
38.8196971,-90.25955146
38.75332857,-90.20688507
38.4865209,-90.30496572
38.7059963,-90.4045762
38.72696668,-90.27272777
38.53445722,-90.30904766
38.75927979,-90.25727651
38.68407529,-90.45594034
38.71867882,-90.27272539
38.77212401,-90.26765902
38.74410179,-90.27368003
38.50628681,-90.38484752
38.50628681,-90.38484752
38.50628681,-90.38484752
38.50628681,-90.38484752
38.46564709,-90.36493296
38.50627795,-90.4442553
38.7916088,-90.2478146
38.7397948,-90.2589502
38.75842253,-90.24677617
38.73738027,-90.2664584
38.56045539,-90.30761091
38.56045539,-90.30761091
38.81128686,-90.22714505
38.77542742,-90.26660517
38.5044934,-90.44486025
38.5044934,-90.44486025
38.77626477,-90.28130638
38.5294113,-90.28364962
38.5294113,-90.28364962
38.77168504,-90.26970421
38.72684857,-90.25792726
38.7529826,-90.31396466
38.73287194,-90.26031279
38.73287194,-90.26031279
38.77526542,-90.21540229
38.6963975,-90.3293075
38.6963975,-90.3293075
38.74923202,-90.25420226
38.74923202,-90.25420226
38.807467,-90.26240526
38.74313811,-90.26434517
38.74313811,-90.26434517
38.77617699,-90.23540202
38.77617699,-90.23540202
38.755067,-90.21349097
38.71945685,-90.31751667
38.78400908,-90.27813679
38.47181166,-90.30794679
38.82565901,-90.30870101
38.50405011,-90.37990389
38.72305707,-90.26542066
38.49085845,-90.34968478
38.76134237,-90.19143482
38.76250713,-90.18835442
38.76250713,-90.18835442
38.79568173,-90.22980512
38.70453825,-90.39499537
38.7754286,-90.266644
38.75750364,-90.20566302
38.76074309,-90.25681694
38.49960411,-90.30937357
38.49960411,-90.30937357
38.68921782,-90.4406093
38.72013206,-90.25346193
38.77426531,-90.21792593
38.68508829,-90.41455562
38.82176497,-90.34484827
38.72592816,-90.25051623
38.6805008,-90.405923
38.7612438,-90.45910953
38.77873446,-90.20538743
38.83139781,-90.32341037
38.68512673,-90.37418192
38.506761,-90.38041104
38.83296375,-90.30699293
38.55192962,-90.63916433
38.56910047,-90.31038695
38.57720721,-90.63214625
38.57720721,-90.63214625
38.58346339,-90.6115736
38.50620553,-90.3317029
38.74192149,-90.25358862
38.74192149,-90.25358862
38.74192149,-90.25358862
38.74192149,-90.25358862
38.46324634,-90.37557453
38.74887399,-90.25339403
38.69459208,-90.33361459
38.69459208,-90.33361459
38.79388782,-90.24600408
38.79388782,-90.24600408
38.5036281,-90.3174151
38.53826663,-90.27558585
38.53826663,-90.27558585
38.79014315,-90.22892347
38.6916643,-90.426578
38.82219067,-90.23657551
38.73472918,-90.2408585
38.75580004,-90.20519687
38.7932376,-90.21276054
38.71902796,-90.26100152
38.72887057,-90.24108858
38.5357259,-90.2788858
38.50570623,-90.38936237
38.50570623,-90.38936237
38.50570623,-90.38936237
38.83043401,-90.31556797
38.78302648,-90.25654293
38.56374068,-90.5292627
38.77956802,-90.19539897
38.81362345,-90.31510321
38.42243775,-90.33135259
38.42243775,-90.33135259
38.68238069,-90.40798058
38.70922411,-90.40004088
38.69639736,-90.32929275
38.7470598,-90.25440484
38.71622796,-90.28520226
38.52313067,-90.35438587
38.54897375,-90.34357551
38.7503069,-90.3358844
38.7097973,-90.27372467
38.76773273,-90.46838297
38.72618815,-90.26339154
38.51840468,-90.2809867
38.82543319,-90.32411854
38.74381163,-90.27527863
38.51418779,-90.4802354
38.796103,-90.228581
38.78072913,-90.20488781
38.71284479,-90.28545272
38.52435288,-90.36712461
38.54979061,-90.28701657
38.54979061,-90.28701657
38.53539827,-90.31301462
38.75332857,-90.20688507
38.78813745,-90.20902129
38.78813745,-90.20902129
38.77078228,-90.22148819
38.7755965,-90.2166036
38.751811,-90.271432
38.72771999,-90.25797298
38.7930338,-90.1893987
38.73617283,-90.244318
38.73617283,-90.244318
38.79306784,-90.27083972
38.82899003,-90.33261397
38.70202131,-90.3284163
38.77617699,-90.23540202
38.77617699,-90.23540202
38.520057,-90.28201985
38.77800338,-90.2076584
38.77617699,-90.23540202
38.52961501,-90.37373301
38.52961501,-90.37373301
38.52961501,-90.37373301
38.52961501,-90.37373301
38.71558084,-90.25775134
38.62405925,-90.64764339
38.755067,-90.21349097
38.755067,-90.21349097
38.755067,-90.21349097
38.755067,-90.21349097
38.755067,-90.21349097
38.755067,-90.21349097
38.755067,-90.21349097
38.75978801,-90.25059636
38.67925229,-90.4064692
38.55999271,-90.4870007
38.55999271,-90.4870007
38.55999271,-90.4870007
38.74871845,-90.27392353
38.69865452,-90.33044004
38.69865452,-90.33044004
38.69865452,-90.33044004
38.50664895,-90.31037475
38.56363215,-90.35484821
38.50704624,-90.44255392
38.50704624,-90.44255392
38.71303346,-90.29180887
38.53981844,-90.2753773
38.56383852,-90.34031062
38.79198791,-90.23698632
38.73386027,-90.26230088
38.75466733,-90.1927553
38.81329565,-90.29614016
38.81329565,-90.29614016
38.79721705,-90.25326281
38.74460361,-90.26924865
38.74460361,-90.26924865
38.57259107,-90.47815891
38.80738411,-90.31033531
38.71053389,-90.27213971
38.75256586,-90.20863341
38.75256586,-90.20863341
38.75256586,-90.20863341
38.75256586,-90.20863341
38.75256586,-90.20863341
38.75632753,-90.25199767
38.75632753,-90.25199767
38.53115047,-90.32308407
38.69789826,-90.32896629
38.8127369,-90.29792763
38.72822693,-90.24052803
38.83043401,-90.31556797
38.75521282,-90.20043837
38.8270111,-90.31518679
38.70498151,-90.26355785
38.7514932,-90.2017008
38.755867,-90.2014644
38.82831607,-90.34403778
38.50098672,-90.3275569
38.5295133,-90.3739325
38.5295133,-90.3739325
38.74060821,-90.2554707
38.74129801,-90.26215999
38.74129801,-90.26215999
38.70397555,-90.39185969
38.460879,-90.37275602
38.71617047,-90.26954858
38.74374142,-90.25312262
38.69624763,-90.3377217
38.75670535,-90.21058041
38.75670535,-90.21058041
38.75670535,-90.21058041
38.75670535,-90.21058041
38.75670535,-90.21058041
38.70910614,-90.40029162
38.80879949,-90.27574423
38.83043401,-90.31556797
38.83043401,-90.31556797
38.83043401,-90.31556797
38.75337071,-90.19444245
38.75337071,-90.19444245
38.75337071,-90.19444245
38.75337071,-90.19444245
38.69865452,-90.33044004
38.50759194,-90.49984773
38.76193242,-90.4548957
38.55160122,-90.30298047
38.68048304,-90.47099947
38.68530399,-90.30149636
38.55630783,-90.2919273
38.72342485,-90.26569199
38.74693465,-90.26904404
38.50395683,-90.3195068
38.71223202,-90.285562
38.72488838,-90.27323148
38.75156759,-90.20888543
38.50368911,-90.46848778
38.82009534,-90.29415699
38.81310252,-90.23065798
38.70489105,-90.39056593
38.70489105,-90.39056593
38.56501414,-90.33691914
38.56501414,-90.33691914
38.50044027,-90.3370405
38.50044027,-90.3370405
38.71368478,-90.27224576
38.56379285,-90.31362145
38.58229338,-90.63171445
38.69624763,-90.3377217
38.69624763,-90.3377217
38.83597368,-90.31868122
38.53169705,-90.36441411
38.73302174,-90.2571182
38.73302174,-90.2571182
38.71360411,-90.28418938
38.73618231,-90.26299353
38.54270427,-90.27963289
38.79221264,-90.27090175
38.71996364,-90.31548583
38.73002175,-90.27532213
38.69234282,-90.39444199
38.69234282,-90.39444199
38.49041403,-90.36390442
38.71357332,-90.28514688
38.75564647,-90.24901146
38.57484722,-90.61652481
38.76130276,-90.2463224
38.77669101,-90.24029596
38.78385431,-90.21455096
38.70503926,-90.32710446
38.71412307,-90.2567521
38.8005528,-90.21276772
38.56628336,-90.34331848
38.51118221,-90.36990094
38.50592494,-90.32213429
38.68048304,-90.47099947
38.52954473,-90.45459572
38.52954473,-90.45459572
38.68038367,-90.40551264
38.82711559,-90.28881384
38.82711559,-90.28881384
38.82711559,-90.28881384
38.78302602,-90.24189962
38.53803425,-90.32856479
38.76134237,-90.19143482
38.74875244,-90.25448258
38.73187626,-90.25135693
38.59108013,-90.62179015
38.67444397,-90.45201618
38.59019814,-90.49979017
38.70227573,-90.33565016
38.70227573,-90.33565016
38.73158737,-90.25792288
38.64864074,-90.33837248
38.79270728,-90.26962969
38.72291901,-90.2651924
38.53529262,-90.36819624
38.73240201,-90.2633503
38.49940324,-90.34200273
38.49940324,-90.34200273
38.71755833,-90.27976111
38.746006,-90.237224
38.68259989,-90.4771071
38.7261034,-90.26766685
38.81706723,-90.24450994
38.77782172,-90.26876178
38.78151266,-90.20547216
38.78151266,-90.20547216
38.79216257,-90.2363813
38.68226905,-90.40465734
38.71818779,-90.2973112
38.72066745,-90.26820846
38.72066745,-90.26820846
38.50058618,-90.3484728
38.77579504,-90.25679175
38.6854835,-90.3014469
38.79882207,-90.21612227
38.56630408,-90.34744277
38.80337452,-90.24304388
38.7871049,-90.19826975
38.53226433,-90.27908886
38.57941905,-90.61349098
38.70462347,-90.26942966
38.72149395,-90.364754
38.47528855,-90.29418302
38.6819742,-90.40724783
38.83577755,-90.31160642
38.69700368,-90.33614099
38.72617001,-90.255676
38.77466252,-90.20935319
38.73109273,-90.25692474
38.53468689,-90.31380001
38.53468689,-90.31380001
